instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_c,atemp_c,hum_pct,wind_kmh,season_lbl,weathersit_lbl,dow,month,mon_sin,mon_cos
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,16.165849,17.207372,63.083299999999994,45.3024252,fall,clear,3,10,-0.8660254037844386,0.5000000000000001
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,12.445,12.457022000000002,46.3333,43.800955200000004,fall,clear,4,10,-0.8660254037844386,0.5000000000000001
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,12.5625,12.582685999999999,53.91669999999999,56.7041904,fall,clear,5,10,-0.8660254037844386,0.5000000000000001
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,10.486650999999998,9.832136000000002,49.4583,35.2494504,fall,clear,6,10,-0.8660254037844386,0.5000000000000001
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,16.518349,17.541463999999998,64.0417,67.20121440000001,fall,clear,0,10,-0.8660254037844386,0.5000000000000001
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,18.398349,19.5839,70.75,71.4041244,fall,mist_cloudy,1,10,-0.8660254037844386,0.5000000000000001
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,14.011651,14.415835999999999,55.833299999999994,43.9517052,fall,clear,2,10,-0.8660254037844386,0.5000000000000001
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,13.424150999999998,13.707128,69.2917,24.450685200000002,fall,clear,3,10,-0.8660254037844386,0.5000000000000001
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,16.557499999999997,17.83325,72.8333,57.1492044,fall,mist_cloudy,4,10,-0.8660254037844386,0.5000000000000001
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,18.476651,19.501136000000002,81.5,32.5509048,fall,mist_cloudy,5,10,-0.8660254037844386,0.5000000000000001
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,14.755849000000001,15.207571999999999,57.2917,28.3499244,fall,clear,6,10,-0.8660254037844386,0.5000000000000001
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,13.815849,14.124313999999998,51.0,40.052224800000005,fall,clear,0,10,-0.8660254037844386,0.5000000000000001
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,14.912499999999998,15.874171999999998,56.833299999999994,19.65377196,fall,clear,1,10,-0.8660254037844386,0.5000000000000001
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,17.575848999999998,19.000064000000002,64.16669999999999,22.80444696,fall,clear,2,10,-0.8660254037844386,0.5000000000000001
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,19.6125,20.875586,63.625,17.55434304,fall,clear,3,10,-0.8660254037844386,0.5000000000000001
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,17.85,18.959408000000003,80.0417,29.999250000000004,fall,mist_cloudy,4,10,-0.8660254037844386,0.5000000000000001
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,17.654151,18.5015,80.7083,31.951040400000004,fall,mist_cloudy,5,10,-0.8660254037844386,0.5000000000000001
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,16.91,17.998777999999994,72.0,56.84891040000001,fall,mist_cloudy,6,10,-0.8660254037844386,0.5000000000000001
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,14.442499999999999,14.872886000000001,69.4583,95.99952959999999,fall,mist_cloudy,0,10,-0.8660254037844386,0.5000000000000001
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,12.68,13.000399999999999,88.0,86.39784,fall,light_snow_rain,1,10,-0.8660254037844386,0.5000000000000001
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,6.954554000000002,4.453993999999998,82.5455,51.3777708,fall,mist_cloudy,2,10,-0.8660254037844386,0.5000000000000001
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,8.802499999999998,7.832599999999999,66.6667,40.2000804,fall,mist_cloudy,3,10,-0.8660254037844386,0.5000000000000001
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,9.194151000000002,8.416172,58.166700000000006,37.951855200000004,fall,mist_cloudy,4,11,-0.5000000000000004,0.8660254037844384
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,8.684999999999999,7.498772000000002,52.208299999999994,64.20141000000001,fall,clear,5,11,-0.5000000000000004,0.8660254037844384
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,8.136651,5.373836000000001,49.125,65.2515948,fall,mist_cloudy,6,11,-0.5000000000000004,0.8660254037844384
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,7.314150999999999,5.749507999999999,53.2917,43.2008496,fall,clear,0,11,-0.5000000000000004,0.8660254037844384
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,7.000848999999999,4.33295,49.416700000000006,57.00159000000001,fall,clear,1,11,-0.5000000000000004,0.8660254037844384
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,5.1991510000000005,2.5834220000000023,56.7083,41.8513356,fall,clear,2,11,-0.5000000000000004,0.8660254037844384
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,5.904151000000001,2.124986,54.75,73.3508496,fall,mist_cloudy,3,11,-0.5000000000000004,0.8660254037844384
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,8.552177999999998,6.564806000000001,33.3478,83.897802,fall,clear,4,11,-0.5000000000000004,0.8660254037844384
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,8.998349000000001,7.4572579999999995,54.0833,51.7513896,fall,clear,5,11,-0.5000000000000004,0.8660254037844384
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,10.290848999999998,9.999841999999997,64.5417,13.952406960000001,fall,clear,6,11,-0.5000000000000004,0.8660254037844384
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,11.779150999999999,11.833058000000001,65.91669999999999,30.753000000000004,fall,clear,0,11,-0.5000000000000004,0.8660254037844384
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,14.794999999999998,15.375278000000002,74.16669999999999,41.8523004,fall,clear,1,11,-0.5000000000000004,0.8660254037844384
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,8.136651,5.3328500000000005,66.29169999999999,82.50149520000001,fall,mist_cloudy,2,11,-0.5000000000000004,0.8660254037844384
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,5.590849,2.583158000000001,55.2083,48.14955,fall,clear,3,11,-0.5000000000000004,0.8660254037844384
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,7.1183489999999985,5.416471999999999,62.0417,36.900464400000004,fall,mist_cloudy,4,11,-0.5000000000000004,0.8660254037844384
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,8.215,6.915464,52.4583,41.25123000000001,fall,clear,5,11,-0.5000000000000004,0.8660254037844384
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,7.275,5.541277999999998,54.541700000000006,43.3506348,fall,clear,6,11,-0.5000000000000004,0.8660254037844384
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,8.0975,6.291235999999998,69.2917,54.9000144,fall,clear,0,11,-0.5000000000000004,0.8660254037844384
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,9.899151,8.790986,62.3333,56.698160400000006,fall,mist_cloudy,1,11,-0.5000000000000004,0.8660254037844384
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,9.585849,9.124022,68.5,19.95327,fall,mist_cloudy,2,11,-0.5000000000000004,0.8660254037844384
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,8.606651,8.082871999999998,61.375,24.9029352,fall,clear,3,11,-0.5000000000000004,0.8660254037844384
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,7.98,7.124485999999997,58.0417,12.75243696,fall,clear,4,11,-0.5000000000000004,0.8660254037844384
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,9.311651000000001,8.999413999999998,56.875,35.702665200000006,fall,clear,5,11,-0.5000000000000004,0.8660254037844384
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,5.081650999999999,0.4169719999999977,40.4583,90.9012852,fall,clear,6,11,-0.5000000000000004,0.8660254037844384
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,3.554150999999999,1.000478000000001,46.8333,36.300599999999996,fall,clear,0,11,-0.5000000000000004,0.8660254037844384
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,6.726650999999999,6.374264,53.541700000000006,11.25198,fall,clear,1,11,-0.5000000000000004,0.8660254037844384
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,5.708349,2.5828279999999992,78.6667,57.2999544,fall,mist_cloudy,2,11,-0.5000000000000004,0.8660254037844384
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,5.943349000000001,3.1242920000000005,50.625,50.850025200000005,fall,clear,3,11,-0.5000000000000004,0.8660254037844384
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,5.200890000000001,3.695852000000002,55.565200000000004,27.8639064,fall,clear,4,11,-0.5000000000000004,0.8660254037844384
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,6.021651,5.375222000000001,64.95830000000001,14.103156960000002,fall,clear,5,11,-0.5000000000000004,0.8660254037844384
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,6.021651,4.915664,80.6667,14.40065304,fall,mist_cloudy,6,12,-2.4492935982947064e-16,1.0
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,8.3325,7.707728000000003,82.3333,30.000214800000006,fall,mist_cloudy,0,12,-2.4492935982947064e-16,1.0
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,13.267500000000002,14.082535999999998,76.75,19.95225696,fall,clear,1,12,-2.4492935982947064e-16,1.0
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,14.364151,14.957564000000001,73.375,41.999914800000006,fall,clear,2,12,-2.4492935982947064e-16,1.0
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,12.601651,12.248792000000002,48.5,78.1538652,fall,clear,3,12,-2.4492935982947064e-16,1.0
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,4.024151,1.0414639999999977,50.875,42.1506648,fall,clear,4,12,-2.4492935982947064e-16,1.0
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,7.0791509999999995,5.249228000000002,76.4167,31.500719999999998,fall,mist_cloudy,5,12,-2.4492935982947064e-16,1.0
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,9.938348999999999,9.707528,91.125,24.4526148,fall,mist_cloudy,6,12,-2.4492935982947064e-16,1.0
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,10.055848999999998,9.749635999999999,90.5417,38.10357,fall,mist_cloudy,0,12,-2.4492935982947064e-16,1.0
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,12.484151,12.74795,92.5,45.9022896,fall,mist_cloudy,1,12,-2.4492935982947064e-16,1.0
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,8.606651,6.331958,59.66669999999999,71.4041244,fall,mist_cloudy,2,12,-2.4492935982947064e-16,1.0
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,5.9825,3.624307999999999,53.833299999999994,39.3004044,fall,mist_cloudy,3,12,-2.4492935982947064e-16,1.0
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,5.904151000000001,3.4164080000000006,48.5833,41.999914800000006,fall,clear,4,12,-2.4492935982947064e-16,1.0
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,5.2383489999999995,3.416672000000002,64.29169999999999,31.6524348,fall,clear,5,12,-2.4492935982947064e-16,1.0
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,7.235849,6.333278,65.0417,25.65162,fall,clear,6,12,-2.4492935982947064e-16,1.0
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,9.037499999999998,8.415907999999998,83.875,24.2989704,fall,mist_cloudy,0,12,-2.4492935982947064e-16,1.0
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,10.486650999999998,10.499000000000002,90.7083,23.699901960000002,fall,mist_cloudy,1,12,-2.4492935982947064e-16,1.0
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,11.309151,11.040728000000001,66.625,53.4026448,fall,clear,2,12,-2.4492935982947064e-16,1.0
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,7.627500000000001,6.5826920000000015,62.5417,44.40299040000001,fall,clear,3,12,-2.4492935982947064e-16,1.0
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,7.510000000000002,6.124321999999999,66.79169999999999,31.9500756,fall,mist_cloudy,4,12,-2.4492935982947064e-16,1.0
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,7.353349,3.9166220000000003,55.666700000000006,90.30117960000001,winter,mist_cloudy,5,12,-2.4492935982947064e-16,1.0
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,4.494150999999999,-0.4165420000000015,44.125,98.25185520000001,winter,clear,6,12,-2.4492935982947064e-16,1.0
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,3.554150999999999,1.1250859999999996,51.5417,32.0996196,winter,clear,0,12,-2.4492935982947064e-16,1.0
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,2.871288,1.0874000000000024,79.1304,18.627972480000004,winter,mist_cloudy,1,12,-2.4492935982947064e-16,1.0
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,5.691288,3.43469,73.47829999999999,40.696711199999996,winter,mist_cloudy,2,12,-2.4492935982947064e-16,1.0
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,3.4366509999999995,-1.4580219999999997,82.3333,76.3508952,winter,light_snow_rain,3,12,-2.4492935982947064e-16,1.0
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,3.945848999999999,-1.0416279999999993,65.29169999999999,84.4520796,winter,mist_cloudy,4,12,-2.4492935982947064e-16,1.0
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,3.9066509999999983,0.8330359999999999,59.0,37.4996052,winter,mist_cloudy,5,12,-2.4492935982947064e-16,1.0
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,3.9066509999999983,-0.0015999999999998238,75.29169999999999,30.001179599999997,winter,mist_cloudy,6,12,-2.4492935982947064e-16,1.0
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,4.024151,-0.7078000000000007,48.3333,84.6018648,winter,clear,0,12,-2.4492935982947064e-16,1.0
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,2.144150999999999,-1.2498579999999997,57.75,37.3488552,winter,mist_cloudy,1,12,-2.4492935982947064e-16,1.0
